Company,TypeName,Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),OpSys_Clean,Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Cpu_Brand,Cpu_Name,Gpu_Brand,Gpu_Name
Dell,Gaming,15.6,1099.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
HP,Ultrabook,12.5,1244.0,4,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Asus,2 in 1 Convertible,15.6,839.0,12,2.3,2048.0,0.0,0.0,0.0,2048.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
Lenovo,Notebook,15.6,2370.0,16,2.5,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,0,2.7,Intel,Core i7 6820HQ,Nvidia,Quadro M2000M
Acer,Notebook,14.0,636.0,4,1.8,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Razer,Gaming,14.0,2899.0,16,1.95,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Asus,Notebook,15.6,581.9,8,2.0,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,1.1,Intel,Pentium Dual Core N4200,Intel,HD Graphics 505
Dell,Gaming,17.3,3588.8,32,4.42,1024.0,1024.0,0.0,0.0,2048.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070M
Asus,Gaming,17.3,2350.0,16,4.3,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1070
Toshiba,Ultrabook,14.0,1764.0,16,1.47,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Nvidia,GeForce 930M
Lenovo,Notebook,15.6,329.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,No OS,1366,768,0,1.6,Intel,Celeron Quad Core N3710,Intel,HD Graphics 405
Lenovo,Ultrabook,14.0,2299.0,16,1.7,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
MSI,Gaming,14.0,1891.0,16,1.6,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
MSI,Gaming,15.6,1089.0,8,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Lenovo,Gaming,15.6,999.0,4,2.4,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050
Acer,Gaming,17.3,2299.0,16,4.2,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Gaming,15.6,985.0,8,2.62,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Asus,Gaming,15.6,1339.0,8,2.24,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX1060
Vero,Notebook,14.0,202.9,4,1.22,0.0,0.0,0.0,32.0,32.0,Windows,1920,1080,0,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
Lenovo,2 in 1 Convertible,13.3,1970.0,8,1.37,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,2 in 1 Convertible,15.6,959.0,8,2.08,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,AMD,Radeon R7 M460
Apple,Ultrabook,12.0,1165.0,8,0.92,0.0,0.0,0.0,512.0,512.0,MacOS,2304,1440,0,1.2,Intel,Core M,Intel,HD Graphics 5300
Lenovo,2 in 1 Convertible,14.0,2330.0,8,1.42,0.0,256.0,0.0,0.0,256.0,Windows,2560,1440,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Notebook,14.0,299.0,4,1.63,0.0,0.0,0.0,32.0,32.0,Windows,1366,768,0,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
Dell,Notebook,15.6,810.0,8,1.95,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,2 in 1 Convertible,13.9,1349.0,8,1.38,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Dell,Notebook,15.6,739.0,8,2.0,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M420X
HP,Workstation,15.6,2064.9,8,3.14,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,Quadro M2200
Asus,Notebook,15.6,1099.0,8,2.37,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Ultrabook,13.3,1499.0,8,1.29,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,15.6,1749.0,8,2.06,0.0,256.0,0.0,0.0,256.0,Windows,3840,2160,1,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Dell,Netbook,11.6,744.0,4,1.63,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
HP,Netbook,12.5,1389.0,8,1.26,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.6,Intel,Core i5 7300U,Intel,HD Graphics 620
Toshiba,Notebook,15.6,780.0,4,2.1,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
HP,Notebook,15.6,629.0,8,2.04,2048.0,0.0,0.0,0.0,2048.0,Windows,1366,768,0,2.5,AMD,A12-Series 9700P,AMD,Radeon R7 Graphics
Dell,Gaming,15.6,1679.0,16,2.62,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Lenovo,Notebook,15.6,609.0,4,2.4,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 920M
HP,Gaming,17.3,1749.0,12,3.74,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,AMD,Radeon RX 580
MSI,Gaming,17.3,2415.0,16,2.9,1024.0,512.0,0.0,0.0,1536.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Samsung,Ultrabook,13.3,1499.0,8,0.81,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,15.6,961.0,8,1.98,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce GT 940MX
Dell,Notebook,15.6,789.81,8,2.18,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,AMD,Radeon R5 M420
Lenovo,Ultrabook,14.0,1859.0,8,1.32,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Razer,Ultrabook,12.5,1799.0,16,1.29,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,1,2.5,Intel,Core i7 7500U,Intel,HD Graphics 620
HP,Netbook,11.6,385.0,4,1.23,0.0,0.0,0.0,16.0,16.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Dell,Gaming,17.3,2505.02,16,4.36,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,14.0,755.0,4,1.76,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,489.9,4,2.1,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
Toshiba,Ultrabook,14.0,1090.0,4,1.25,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Ultrabook,14.0,2499.0,8,1.13,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
MSI,Gaming,15.6,1199.0,8,2.4,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Lenovo,Ultrabook,14.0,1875.0,8,1.13,0.0,0.0,0.0,256.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Toshiba,Notebook,14.0,499.0,4,1.75,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.1,Intel,Pentium Dual Core 4405U,Intel,HD Graphics 510
Asus,2 in 1 Convertible,13.3,1358.0,8,1.1,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,14.0,585.0,4,1.76,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
Acer,Netbook,11.6,355.0,4,1.35,0.0,0.0,0.0,32.0,32.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Acer,Notebook,14.0,619.0,8,1.5,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Razer,Gaming,17.3,5499.0,32,3.49,0.0,512.0,0.0,0.0,512.0,Windows,3840,2160,1,2.9,Intel,Core i7 7820HK,Nvidia,GeForce GTX 1080
Lenovo,Ultrabook,14.0,2099.0,16,1.1,0.0,512.0,0.0,0.0,512.0,Windows,2560,1440,0,2.6,Intel,Core i7 6600U,Intel,HD Graphics 520
Asus,Notebook,15.6,519.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,Linux,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 920
Lenovo,Notebook,14.0,1186.0,8,1.7,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,14.0,1650.0,8,1.32,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i5 7300U,Intel,HD Graphics 620
Dell,Gaming,15.6,2774.63,16,3.21,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Asus,Gaming,17.3,2419.0,16,2.9,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
Toshiba,Notebook,15.6,669.0,4,2.0,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Lenovo,Notebook,14.0,325.0,4,1.5,0.0,0.0,0.0,16.0,16.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Quad Core N3160,Intel,HD Graphics 400
Asus,Notebook,15.6,590.0,8,2.3,128.0,0.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Gaming,17.3,1799.0,16,2.73,1024.0,512.0,0.0,0.0,1536.0,Windows,1920,1080,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
Dell,Gaming,17.3,3072.89,32,4.42,1024.0,512.0,0.0,0.0,1536.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1070
HP,Notebook,17.3,910.0,8,2.63,1024.0,0.0,0.0,0.0,1024.0,Windows,1600,900,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 930MX
Dell,Notebook,15.6,713.99,8,2.18,0.0,128.0,0.0,0.0,128.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Ultrabook,14.0,1870.0,8,1.54,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
Dell,Notebook,15.6,739.0,4,2.18,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,AMD,Radeon R5 M420
HP,2 in 1 Convertible,11.6,615.0,4,1.4,0.0,0.0,0.0,32.0,32.0,Chrome OS,1366,768,1,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
Asus,Ultrabook,13.3,1026.0,8,1.45,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Nvidia,GeForce 940M
HP,2 in 1 Convertible,13.3,2277.0,8,1.28,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Ultrabook,14.0,1468.0,8,1.54,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Intel,HD Graphics 520
HP,Notebook,15.6,299.0,4,1.86,0.0,128.0,0.0,0.0,128.0,No OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Asus,Gaming,15.6,1899.0,16,2.1,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1060
Dell,Notebook,17.3,865.0,8,2.83,1024.0,0.0,0.0,0.0,1024.0,Linux,1920,1080,0,2.7,Intel,Core i7 7500U,AMD,Radeon R7 M445
Lenovo,Ultrabook,14.0,1903.0,8,1.96,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GT 940MX
Asus,Notebook,15.6,787.0,8,2.3,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce GTX 930MX
Dell,Notebook,15.6,945.0,8,1.9,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Notebook,15.6,449.0,4,2.0,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
HP,2 in 1 Convertible,13.3,2559.0,8,1.28,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.8,Intel,Core i7 7600U,Intel,HD Graphics 620
Dell,Notebook,13.3,649.0,8,1.62,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,1,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,469.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.0,Intel,Core i3 6006U,Intel,HD Graphics 520
Lenovo,Notebook,15.6,850.66,8,2.3,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,15.6,1349.0,8,1.84,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i5 7300U,AMD,Radeon R7 M465
Toshiba,Notebook,13.3,1285.0,4,1.05,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Gaming,15.6,1017.0,8,2.5,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Dell,Ultrabook,13.3,2240.0,16,1.29,0.0,512.0,0.0,0.0,512.0,Windows,3200,1800,1,2.5,Intel,Core i7 7660U,Intel,Iris Plus Graphics 640
HP,Notebook,15.6,910.0,4,2.07,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Toshiba,Ultrabook,13.3,1095.0,8,1.2,0.0,256.0,0.0,0.0,256.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,2 in 1 Convertible,13.3,1950.0,8,1.37,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Notebook,14.0,902.0,8,1.56,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Workstation,15.6,1778.0,8,2.23,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,Quadro M620
Lenovo,Notebook,15.6,1055.0,4,2.38,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Lenovo,Notebook,15.6,479.0,4,2.2,1024.0,0.0,0.0,0.0,1024.0,No OS,1920,1080,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M430
Toshiba,Notebook,15.6,1388.0,8,2.0,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,Notebook,13.3,735.0,4,1.44,0.0,180.0,0.0,0.0,180.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Samsung,Ultrabook,15.0,1849.0,16,1.23,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
Dell,Ultrabook,12.5,1690.0,8,1.6,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.8,Intel,Core i7 7600U,Intel,HD Graphics 620
Asus,Notebook,15.6,398.99,4,2.0,1024.0,0.0,0.0,0.0,1024.0,Linux,1366,768,0,1.1,Intel,Pentium Quad Core N4200,Intel,HD Graphics 505
Xiaomi,Ultrabook,13.3,935.0,8,1.28,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.3,Intel,Core i5 6200U,Nvidia,GeForce 940MX
Dell,Notebook,15.6,912.5,4,2.18,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Nvidia,GeForce 940MX
HP,Notebook,15.6,839.0,4,2.04,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,2 in 1 Convertible,13.3,1700.0,4,1.28,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,2 in 1 Convertible,15.6,684.8,4,2.3,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Asus,Notebook,14.1,348.0,4,1.65,0.0,0.0,0.0,32.0,32.0,Windows,1366,768,0,1.1,Intel,Celeron Dual Core N3350,Intel,HD Graphics 500
Lenovo,Notebook,15.6,669.0,8,2.2,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,Nvidia,GeForce 940MX
Dell,Notebook,15.6,369.0,4,2.2,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,1.6,Intel,Pentium Quad Core N3710,Intel,HD Graphics
HP,2 in 1 Convertible,13.3,1799.0,4,1.28,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,15.6,455.7,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Linux,1366,768,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M420X
Asus,Gaming,17.3,1369.9,12,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Acer,Netbook,11.6,297.0,4,1.25,0.0,0.0,0.0,32.0,32.0,Chrome OS,1366,768,0,1.6,Intel,Celeron Dual Core N3060,Intel,HD Graphics 400
Lenovo,Notebook,17.3,379.0,4,2.8,500.0,0.0,0.0,0.0,500.0,Windows,1600,900,0,2.2,AMD,A4-Series 7210,AMD,Radeon R3
HP,Notebook,14.0,1265.0,4,1.95,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,2 in 1 Convertible,13.3,1399.0,16,1.42,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Samsung,Ultrabook,15.0,1699.0,8,1.17,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,Ultrabook,14.0,1799.0,8,1.32,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
MSI,Gaming,17.3,2649.0,16,2.43,2048.0,512.0,0.0,0.0,2560.0,Windows,3840,2160,0,2.6,Intel,Core i7 6700HQ,Nvidia,GeForce GTX 1060
Toshiba,Notebook,13.3,1475.0,8,1.05,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Gaming,15.6,929.0,8,2.62,1024.0,0.0,0.0,0.0,1024.0,Linux,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050Ti
HP,Notebook,15.6,900.0,8,2.04,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 930MX
Dell,Notebook,15.6,614.0,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.0,Intel,Core i3 6006U,AMD,Radeon R5 M420X
Dell,Notebook,15.6,935.0,8,1.9,500.0,0.0,0.0,0.0,500.0,Windows,1920,1080,0,2.6,Intel,Core i5 7300U,Intel,HD Graphics 620
Dell,2 in 1 Convertible,13.3,2013.1,8,1.24,0.0,512.0,0.0,0.0,512.0,Windows,3200,1800,1,1.3,Intel,Core i7 7Y75,Intel,HD Graphics 615
Asus,Gaming,17.3,1279.0,32,3.58,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 6820HK,Nvidia,GeForce GTX 980M
Dell,2 in 1 Convertible,13.3,1649.0,16,1.22,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,1,1.3,Intel,Core i7 7Y75,Intel,HD Graphics 615
Lenovo,Ultrabook,14.0,2049.0,8,1.13,0.0,0.0,0.0,256.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Lenovo,Notebook,15.6,1962.99,8,1.95,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
LG,Ultrabook,15.6,2099.0,16,1.08,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
HP,Netbook,12.5,1483.0,8,1.26,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Acer,Notebook,15.6,359.0,4,2.2,0.0,0.0,0.0,16.0,16.0,Chrome OS,1920,1080,0,1.5,Intel,Celeron Dual Core 3205U,Intel,HD Graphics
Lenovo,Notebook,15.6,789.0,8,2.6,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.3,Intel,Core i5 6300HQ,Nvidia,GeForce GTX 960M
LG,Ultrabook,14.0,1899.0,8,0.98,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Dell,Notebook,14.0,1205.0,8,1.6,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.8,Intel,Core i5 7440HQ,Intel,HD Graphics 620
HP,Ultrabook,12.5,3100.0,8,1.09,0.0,240.0,0.0,0.0,240.0,Windows,3840,2160,1,1.2,Intel,Core M 6Y75,Intel,HD Graphics 515
Lenovo,Notebook,15.6,789.0,6,2.2,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 940MX
HP,Notebook,15.6,1018.99,8,2.04,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Nvidia,GeForce 930MX
Acer,Notebook,15.6,499.0,4,2.4,1024.0,0.0,0.0,0.0,1024.0,Windows,1920,1080,0,2.4,Intel,Core i3 7100U,Intel,HD Graphics 620
Lenovo,Notebook,13.3,881.0,4,1.44,0.0,128.0,0.0,0.0,128.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
HP,Notebook,13.3,960.0,8,1.49,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
MSI,Gaming,17.3,1599.0,16,2.7,1024.0,256.0,0.0,0.0,1280.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
Dell,Gaming,15.6,1349.0,16,2.6,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.8,Intel,Core i7 7700HQ,Nvidia,GeForce GTX 1050 Ti
MSI,Gaming,15.6,1119.91,8,2.2,1024.0,128.0,0.0,0.0,1152.0,Windows,1920,1080,0,2.5,Intel,Core i5 7300HQ,Nvidia,GeForce GTX 1050
Dell,Notebook,15.6,684.99,4,2.18,1024.0,0.0,0.0,0.0,1024.0,Windows,1366,768,0,2.5,Intel,Core i5 7200U,AMD,Radeon R5 M420
HP,Ultrabook,15.6,1296.99,8,1.84,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.5,Intel,Core i7 6500U,AMD,Radeon R7 M365X
HP,Ultrabook,13.3,1149.0,8,1.39,0.0,256.0,0.0,0.0,256.0,Windows,3200,1800,1,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
Toshiba,Notebook,15.6,1975.0,16,2.4,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.6,Intel,Core i7 6600U,Nvidia,GeForce 930M
Lenovo,2 in 1 Convertible,13.3,1825.0,8,1.37,0.0,512.0,0.0,0.0,512.0,Windows,1920,1080,1,2.5,Intel,Core i5 7200U,Intel,HD Graphics 620
Dell,Notebook,15.6,729.9,4,1.95,500.0,0.0,0.0,0.0,500.0,Windows,1366,768,0,2.3,Intel,Core i5 6200U,Intel,HD Graphics 520
Lenovo,Ultrabook,12.5,1650.0,8,1.36,0.0,256.0,0.0,0.0,256.0,Windows,1920,1080,0,2.7,Intel,Core i7 7500U,Intel,HD Graphics 620
